SHARAN	0.001	0.996
SHARDA	0.001	0.997
SHARELL	0.001	0.998
SHARICE	0.001	0.999
SHARIE	0.001	1.000
SHARIKA	0.001	1.001
SHARILYN	0.001	1.002
SHARMAINE	0.001	1.003
SHAROLYN	0.001	1.004
SHARRI	0.001	1.005
SHAUNDA	0.001	1.006
SHAUNTA	0.001	1.007
SHAUNTE	0.001	1.008
SHAVONDA	0.001	1.009
SHAWANNA	0.001	1.010
SHAWNTA	0.001	1.011
SHAYNE	0.001	1.012
SHEBA	0.001	1.013
SHELLA	0.001	1.014
SHEMEKA	0.001	1.015
SHENIKA	0.001	1.016
SHENNA	0.001	1.017
SHERA	0.001	1.018
SHERELL	0.001	1.019
SHERICE	0.001	1.020
SHERIDAN	0.001	1.021
SHERIKA	0.001	1.022
SHERILL	0.001	1.023
SHERISE	0.001	1.024
SHERLENE	0.001	1.025
SHERRIL	0.001	1.026
SHERYLL	0.001	1.027
SHILA	0.001	1.028
SHILOH	0.001	1.029
SHIN	0.001	1.030
SHIRELY	0.001	1.031
SHIRL	0.001	1.032
SHIZUE	0.001	1.033
SHIZUKO	0.001	1.034
SHONDRA	0.001	1.035
SHONTA	0.001	1.036
SHYLA	0.001	1.037
SIMA	0.001	1.038
SIMONNE	0.001	1.039
SINA	0.001	1.040
SIRENA	0.001	1.041
SIU	0.001	1.042
SIXTA	0.001	1.043
SOILA	0.001	1.044
SOL	0.001	1.045
SOMER	0.001	1.046
SONA	0.001	1.047
SPARKLE	0.001	1.048
STACEE	0.001	1.049
STASIA	0.001	1.050
STEFANY	0.001	1.051
STEPANIE	0.001	1.052
STEPHANIA	0.001	1.053
STEPHNIE	0.001	1.054
SUANNE	0.001	1.055
SULEMA	0.001	1.056
SUMIKO	0.001	1.057
SUNDAY	0.001	1.058
SUNNI	0.001	1.059
SUSY	0.001	1.060
SUZI	0.001	1.061
SVETLANA	0.001	1.062
SYLVIE	0.001	1.063
TA	0.001	1.064
TAI	0.001	1.065
TAINA	0.001	1.066
TAISHA	0.001	1.067
TAJUANA	0.001	1.068
TAKAKO	0.001	1.069
TAMA	0.001	1.070
TAMBRA	0.001	1.071
TAMISHA	0.001	1.072
TAMMERA	0.001	1.073
TANDRA	0.001	1.074
TANDY	0.001	1.075
TANEKA	0.001	1.076
TAREN	0.001	1.077
TARI	0.001	1.078
TARRA	0.001	1.079
TASHINA	0.001	1.080
TASIA	0.001	1.081
TATUM	0.001	1.082
TATYANA	0.001	1.083
TAUNYA	0.001	1.084
TAWNA	0.001	1.085
TAYNA	0.001	1.086
TEGAN	0.001	1.087
TEISHA	0.001	1.088
TELMA	0.001	1.089
TEMIKA	0.001	1.090
TEMPIE	0.001	1.091
TEMPLE	0.001	1.092
TENESHA	0.001	1.093
TEOFILA	0.001	1.094
TERESIA	0.001	1.095
TERICA	0.001	1.096
TERINA	0.001	1.097
TERISA	0.001	1.098
TERRELL	0.001	1.099
TERRILYN	0.001	1.100
THERESSA	0.001	1.101
THI	0.001	1.102
THOMASENA	0.001	1.103
THORA	0.001	1.104
TIEN	0.001	1.105
TIERA	0.001	1.106
TIFANY	0.001	1.107
TIFFANEY	0.001	1.108
TIJUANA	0.001	1.109
TILDA	0.001	1.110
TIMIKA	0.001	1.111
TIMOTHY	0.001	1.112
TINISHA	0.001	1.113
TISA	0.001	1.114
TISH	0.001	1.115
TOBI	0.001	1.116
TOBIE	0.001	1.117
TOCCARA	0.001	1.118
TOI	0.001	1.119
TOMI	0.001	1.120
TOMIKO	0.001	1.121
TOMMYE	0.001	1.122
TONA	0.001	1.123
TONETTE	0.001	1.124
TONISHA	0.001	1.125
TONITA	0.001	1.126
TORA	0.001	1.127
TORIE	0.001	1.128
TORRI	0.001	1.129
TORRIE	0.001	1.130
TORY	0.001	1.131
TOSHIA	0.001	1.132
TOVA	0.001	1.133
TRAN	0.001	1.134
TRAVIS	0.001	1.135
TREASA	0.001	1.136
TREENA	0.001	1.137
TRINH	0.001	1.138
TROY	0.001	1.139
TU	0.001	1.140
TULA	0.001	1.141
TWANDA	0.001	1.142
TWANNA	0.001	1.143
TYISHA	0.001	1.144
TYNISHA	0.001	1.145
ULA	0.001	1.146
ULRIKE	0.001	1.147
UN	0.001	1.148
UTE	0.001	1.149
VALENE	0.001	1.150
VALENTINE	0.001	1.151
VALERI	0.001	1.152
VALRIE	0.001	1.153
VANETTA	0.001	1.154
VANIA	0.001	1.155
VANNA	0.001	1.156
VANNESA	0.001	1.157
VASHTI	0.001	1.158
VASILIKI	0.001	1.159
VENETTA	0.001	1.160
VENNIE	0.001	1.161
VERLINE	0.001	1.162
VERNIA	0.001	1.163
VERNON	0.001	1.164
VERONIKA	0.001	1.165
VERONIQUE	0.001	1.166
VERTIE	0.001	1.167
VI	0.001	1.168
VICTOR	0.001	1.169
VICTORINA	0.001	1.170
VIKI	0.001	1.171
VINITA	0.001	1.172
VIRGEN	0.001	1.173
VIRGIL	0.001	1.174
VONCILE	0.001	1.175
WAN	0.001	1.176
WANETA	0.001	1.177
WANETTA	0.001	1.178
WAVA	0.001	1.179
WEN	0.001	1.180
WENDIE	0.001	1.181
WENDOLYN	0.001	1.182
WENONA	0.001	1.183
WESLEY	0.001	1.184
WHITLEY	0.001	1.185
WILHEMINA	0.001	1.186
WILLENA	0.001	1.187
WILLETTA	0.001	1.188
WILLIEMAE	0.001	1.189
WILLODEAN	0.001	1.190
WILLOW	0.001	1.191
WINTER	0.001	1.192
WYNELL	0.001	1.193
XENIA	0.001	1.194
XIAO	0.001	1.195
XOCHITL	0.001	1.196
XUAN	0.001	1.197
YAEKO	0.001	1.198
YAEL	0.001	1.199
YAHAIRA	0.001	1.200
YAJAIRA	0.001	1.201
YASMINE	0.001	1.202
YASUKO	0.001	1.203
YELENA	0.001	1.204
YER	0.001	1.205
YESSENIA	0.001	1.206
YEVETTE	0.001	1.207
YON	0.001	1.208
YOSHIE	0.001	1.209
YOULANDA	0.001	1.210
YUETTE	0.001	1.211
YUK	0.001	1.212
YUKI	0.001	1.213
YULANDA	0.001	1.214
YUNG	0.001	1.215
YUONNE	0.001	1.216
YURI	0.001	1.217
YURIKO	0.001	1.218
YVONE	0.001	1.219
ZADA	0.001	1.220
ZANA	0.001	1.221
ZENIA	0.001	1.222
ZETTA	0.001	1.223
ZONIA	0.001	1.224
ADALINE	0.002	1.226
ADRIENE	0.002	1.228
AKIKO	0.002	1.230
ALBERTINA	0.002	1.232
ALEIDA	0.002	1.234
ALEJANDRINA	0.002	1.236
ALETHIA	0.002	1.238
ALEX	0.002	1.240
ALEXANDER	0.002	1.242
ALI	0.002	1.244
ALIA	0.002	1.246
ALICA	0.002	1.248
ALISE	0.002	1.250
ALISHIA	0.002	1.252
ALISIA	0.002	1.254
ALIX	0.002	1.256
ALIZA	0.002	1.258
ALLA	0.002	1.260
ALLEGRA	0.002	1.262
ALLEN	0.002	1.264
ALLINE	0.002	1.266
ALMETA	0.002	1.268
ALTHA	0.002	1.270
ALVERA	0.002	1.272
ALYSE	0.002	1.274
ALYSHA	0.002	1.276
AMINA	0.002	1.278
AMMIE	0.002	1.280
ANDRE	0.002	1.282
ANDREE	0.002	1.284
ANDREW	0.002	1.286
ANETTE	0.002	1.288
ANGELE	0.002	1.290
ANGELENA	0.002	1.292
ANGELES	0.002	1.294
ANGELIC	0.002	1.296
ANGELIKA	0.002	1.298
ANGELO	0.002	1.300
ANGLE	0.002	1.302
ANJANETTE	0.002	1.304
ANNABELL	0.002	1.306
ANNALEE	0.002	1.308
ANNALISA	0.002	1.310
ANNAMAE	0.002	1.312
ANNETT	0.002	1.314
ANNICE	0.002	1.316
ANNIS	0.002	1.318
ANTONIETTA	0.002	1.320
ANTONIO	0.002	1.322
ANYA	0.002	1.324
APRYL	0.002	1.326
ARACELIS	0.002	1.328
ARDELL	0.002	1.330
ARDELLA	0.002	1.332
ARIANE	0.002	1.334
ARIANNA	0.002	1.336
ARIE	0.002	1.338
ARLA	0.002	1.340
ARLENA	0.002	1.342
ARLETTA	0.002	1.344
ARMANDA	0.002	1.346
ARMINDA	0.002	1.348
ARNETTA	0.002	1.350
ARNITA	0.002	1.352
ARTHUR	0.002	1.354
ARVILLA	0.002	1.356
ASHLI	0.002	1.358
ASHLYN	0.002	1.360
ASSUNTA	0.002	1.362
ASUNCION	0.002	1.364
AUDIE	0.002	1.366
AUDREA	0.002	1.368
AUGUSTINA	0.002	1.370
AUNDREA	0.002	1.372
AVELINA	0.002	1.374
AYANA	0.002	1.376
AYANNA	0.002	1.378
AZUCENA	0.002	1.380
BABARA	0.002	1.382
BABETTE	0.002	1.384
BARBAR	0.002	1.386
BARBERA	0.002	1.388
BECKIE	0.002	1.390
BELIA	0.002	1.392
BERNEICE	0.002	1.394
BERNETTA	0.002	1.396
BERNIE	0.002	1.398
BETHANN	0.002	1.400
BETHEL	0.002	1.402
BETSEY	0.002	1.404
BEV	0.002	1.406
BEVERLEE	0.002	1.408
BILLYE	0.002	1.410
BIRGIT	0.002	1.412
BLYTHE	0.002	1.414
BRANDA	0.002	1.416
BRANDON	0.002	1.418
BRIGID	0.002	1.420
BRIGIDA	0.002	1.422
BRINDA	0.002	1.424
BRITANY	0.002	1.426
BRITNI	0.002	1.428
BRITTNI	0.002	1.430
BRONWYN	0.002	1.432
BRUNILDA	0.002	1.434
BRYNN	0.002	1.436
CAMELIA	0.002	1.438
CAMMIE	0.002	1.440
CANDIE	0.002	1.442
CANDYCE	0.002	1.444
CAPRICE	0.002	1.446
CARIE	0.002	1.448
CARISA	0.002	1.450
CARL	0.002	1.452
CARLETTA	0.002	1.454
CARLEY	0.002	1.456
CARLIE	0.002	1.458
CARLINE	0.002	1.460
CARMELINA	0.002	1.462
CARMON	0.002	1.464
CAROLYNE	0.002	1.466
CASIE	0.002	1.468
CATARINA	0.002	1.470
CATERINA	0.002	1.472
CATHEY	0.002	1.474
CECILA	0.002	1.476
CELENA	0.002	1.478
CELESTINA	0.002	1.480
CELINE	0.002	1.482
CHANTE	0.002	1.484
CHANTELL	0.002	1.486
CHARISE	0.002	1.488
CHAU	0.002	1.490
CHAYA	0.002	1.492
CHERISH	0.002	1.494
CHERRYL	0.002	1.496
CHERYLL	0.002	1.498
CHI	0.002	1.500
CHIN	0.002	1.502
CHRISTEEN	0.002	1.504
CHRISTENA	0.002	1.506
CHUNG	0.002	1.508
CICELY	0.002	1.510
CIERA	0.002	1.512
CLARINE	0.002	1.514
CLARITA	0.002	1.516
CLEMENTINA	0.002	1.518
CLEMMIE	0.002	1.520
CLEOPATRA	0.002	1.522
CLEORA	0.002	1.524
CLOTILDE	0.002	1.526
CODY	0.002	1.528
COLETTA	0.002	1.530
COLLEN	0.002	1.532
CONCHITA	0.002	1.534
CONSUELA	0.002	1.536
CORDIE	0.002	1.538
COREEN	0.002	1.540
CORETTA	0.002	1.542
CORIE	0.002	1.544
CORLISS	0.002	1.546
CRISELDA	0.002	1.548
CRISSY	0.002	1.550
CRISTA	0.002	1.552
CRISTEN	0.002	1.554
CRISTIE	0.002	1.556
DAGMAR	0.002	1.558
DAHLIA	0.002	1.560
DAISEY	0.002	1.562
DALILA	0.002	1.564
DALLAS	0.002	1.566
DANAE	0.002	1.568
DANIA	0.002	1.570
DANIKA	0.002	1.572
DANNETTE	0.002	1.574
DANUTA	0.002	1.576
DAPHINE	0.002	1.578
DARBY	0.002	1.580
DARNELL	0.002	1.582
DARYL	0.002	1.584
DAWNE	0.002	1.586
DAYLE	0.002	1.588
DEANDRA	0.002	1.590
DEANE	0.002	1.592
DEBBI	0.002	1.594
DEBROAH	0.002	1.596
DEEANN	0.002	1.598
DELANA	0.002	1.600
DELENA	0.002	1.602
DELICIA	0.002	1.604
DELINDA	0.002	1.606
DELISA	0.002	1.608
DELL	0.002	1.610
DELPHA	0.002	1.612
DELTA	0.002	1.614
DEMETRICE	0.002	1.616
DENESE	0.002	1.618
DENISHA	0.002	1.620
DENITA	0.002	1.622
DENNIS	0.002	1.624
DENNISE	0.002	1.626
DESIRE	0.002	1.628
DETRA	0.002	1.630
DEVONA	0.002	1.632
DEVORA	0.002	1.634
DEVORAH	0.002	1.636
DIAMOND	0.002	1.638
DIEDRA	0.002	1.640
DIEDRE	0.002	1.642
DIGNA	0.002	1.644
DIMPLE	0.002	1.646
DIONE	0.002	1.648
DIONNA	0.002	1.650
DOLORIS	0.002	1.652
DOMINQUE	0.002	1.654
DOMONIQUE	0.002	1.656
DONALD	0.002	1.658
DONETTA	0.002	1.660
DONYA	0.002	1.662
DORATHY	0.002	1.664
DORIAN	0.002	1.666
DORIE	0.002	1.668
DORINE	0.002	1.670
DOT	0.002	1.672
DREAMA	0.002	1.674
DREMA	0.002	1.676
DRUCILLA	0.002	1.678
DRUSILLA	0.002	1.680
DUNG	0.002	1.682
DYAN	0.002	1.684
EARLEAN	0.002	1.686
EARLEEN	0.002	1.688
ECHO	0.002	1.690
EDDA	0.002	1.692
EDWARD	0.002	1.694
ELANOR	0.002	1.696
ELAYNE	0.002	1.698
ELEASE	0.002	1.700
ELENI	0.002	1.702
ELENORA	0.002	1.704
ELIANA	0.002	1.706
ELICIA	0.002	1.708
ELIZBETH	0.002	1.710
ELKE	0.002	1.712
ELLY	0.002	1.714
ELLYN	0.002	1.716
ELODIA	0.002	1.718
ELOIS	0.002	1.720
ELSE	0.002	1.722
ELVIE	0.002	1.724
ELVINA	0.002	1.726
EMA	0.002	1.728
EMELDA	0.002	1.730
EMIKO	0.002	1.732
EMILEE	0.002	1.734
EMMIE	0.002	1.736
EMMY	0.002	1.738
ENEIDA	0.002	1.740
ENOLA	0.002	1.742
EPIFANIA	0.002	1.744
ERIC	0.002	1.746
ERINN	0.002	1.748
ERLENE	0.002	1.750
ERLINE	0.002	1.752
ERMELINDA	0.002	1.754
ERMINIA	0.002	1.756
ESTA	0.002	1.758
ESTELL	0.002	1.760
ETHELENE	0.002	1.762
ETHYL	0.002	1.764
EUGENE	0.002	1.766
EVAN	0.002	1.768
EVELIN	0.002	1.770
EVELINA	0.002	1.772
EVELINE	0.002	1.774
EVELYNE	0.002	1.776
EXIE	0.002	1.778
FAE	0.002	1.780
FARAH	0.002	1.782
FAUSTINA	0.002	1.784
FE	0.002	1.786
FERNANDA	0.002	1.788
FLAVIA	0.002	1.790
FLO	0.002	1.792
FLORANCE	0.002	1.794
FLORENCIA	0.002	1.796
FLORENTINA	0.002	1.798
FLORETTA	0.002	1.800
FLORINDA	0.002	1.802
FRANCE	0.002	1.804
FRANCIE	0.002	1.806
FRANCINA	0.002	1.808
FRANCISCO	0.002	1.810
FRANCOISE	0.002	1.812
FRANK	0.002	1.814
FREDERICA	0.002	1.816
FREDERICKA	0.002	1.818
FREDIA	0.002	1.820
FREEDA	0.002	1.822
FUMIKO	0.002	1.824
GABRIELE	0.002	1.826
GARNETT	0.002	1.828
GARY	0.002	1.830
GAYLENE	0.002	1.832
GEARLDINE	0.002	1.834
GENIA	0.002	1.836
GENIE	0.002	1.838
GENNIE	0.002	1.840
GEORGENE	0.002	1.842
GEORGINE	0.002	1.844
GERTHA	0.002	1.846
GERTRUD	0.002	1.848
GIA	0.002	1.850
GIGI	0.002	1.852
GLADY	0.002	1.854
GLENDORA	0.002	1.856
GLENNIE	0.002	1.858
GLENNIS	0.002	1.860
GLINDA	0.002	1.862
GLYNDA	0.002	1.864
GRACIA	0.002	1.866
GUDRUN	0.002	1.868
GWENDA	0.002	1.870
GWENN	0.002	1.872
GWYN	0.002	1.874
HA	0.002	1.876
HAE	0.002	1.878
HALINA	0.002	1.880
HANA	0.002	1.882
HANH	0.002	1.884
HANNELORE	0.002	1.886
HARMONY	0.002	1.888
HEDY	0.002	1.890
HEE	0.002	1.892
HEIDE	0.002	1.894
HENRIETTE	0.002	1.896
HENRY	0.002	1.898
HERMINA	0.002	1.900
HERMINE	0.002	1.902
HILARIA	0.002	1.904
HILDE	0.002	1.906
HILDEGARDE	0.002	1.908
HILDRED	0.002	1.910
HILMA	0.002	1.912
HIROKO	0.002	1.914
HOLLEY	0.002	1.916
HOLLIS	0.002	1.918
HONEY	0.002	1.920
HYACINTH	0.002	1.922
HYE	0.002	1.924
HYON	0.002	1.926
HYUN	0.002	1.928
IDELL	0.002	1.930
IESHA	0.002	1.932
IGNACIA	0.002	1.934
ILANA	0.002	1.936
ILDA	0.002	1.938
ILUMINADA	0.002	1.940
INDIRA	0.002	1.942
INELL	0.002	1.944
INGER	0.002	1.946
INOCENCIA	0.002	1.948
IRINA	0.002	1.950
IRISH	0.002	1.952
IRMGARD	0.002	1.954
ISA	0.002	1.956
ISAURA	0.002	1.958
ISIDRA	0.002	1.960
ISIS	0.002	1.962
IVANA	0.002	1.964
JACKI	0.002	1.966
JACQUALINE	0.002	1.968
JACQUELYNE	0.002	1.970
JACQUELYNN	0.002	1.972
JACQUILINE	0.002	1.974
JACQULYN	0.002	1.976
JADWIGA	0.002	1.978
JAE	0.002	1.980
JALEESA	0.002	1.982
JAMEY	0.002	1.984
JANAY	0.002	1.986
JANESSA	0.002	1.988
JANETH	0.002	1.990
JANETT	0.002	1.992
JANETTA	0.002	1.994
JANITA	0.002	1.996
JANN	0.002	1.998
JASON	0.002	2.000
JAZMINE	0.002	2.002
JEANENE	0.002	2.004
JEN	0.002	2.006
JENELL	0.002	2.008
JENETTE	0.002	2.010
JENI	0.002	2.012
JENICE	0.002	2.014
JENINE	0.002	2.016
JENISE	0.002	2.018
JENNEFER	0.002	2.020
JESENIA	0.002	2.022
JESSENIA	0.002	2.024
JESSI	0.002	2.026
JESUS	0.002	2.028
JESUSA	0.002	2.030
JIMMY	0.002	2.032
JIN	0.002	2.034
JINA	0.002	2.036
JODEE	0.002	2.038
JOEANN	0.002	2.040
JOEL	0.002	2.042
JOELLA	0.002	2.044
JOHANA	0.002	2.046
JOLANDA	0.002	2.048
JOLIE	0.002	2.050
JONA	0.002	2.052
JONELL	0.002	2.054
JONELLE	0.002	2.056
JOSELYN	0.002	2.058
JOSLYN	0.002	2.060
JOYE	0.002	2.062
JULEE	0.002	2.064
JULIAN	0.002	2.066
JULIANE	0.002	2.068
JULIENNE	0.002	2.070
JUNITA	0.002	2.072
JUSTIN	0.002	2.074
JUTTA	0.002	2.076
KACY	0.002	2.078
KALEY	0.002	2.080
KALI	0.002	2.082
KAM	0.002	2.084
KAREY	0.002	2.086
KARINE	0.002	2.088
KARL	0.002	2.090
KARLEEN	0.002	2.092
KARMA	0.002	2.094
KARMEN	0.002	2.096
KARREN	0.002	2.098
KARYL	0.002	2.100
KASIE	0.002	2.102
KASSIE	0.002	2.104
KATHALEEN	0.002	2.106
KATHARINA	0.002	2.108
KATHE	0.002	2.110
KATHERIN	0.002	2.112
KATHERN	0.002	2.114
KATHEY	0.002	2.116
KATI	0.002	2.118
KATIA	0.002	2.120
KATLYN	0.002	2.122
KATRICE	0.002	2.124
KATTIE	0.002	2.126
KAYLEEN	0.002	2.128
KAYLEIGH	0.002	2.130
KAYLENE	0.002	2.132
KAZUKO	0.002	2.134
KEENA	0.002	2.136
KEESHA	0.002	2.138
KELLE	0.002	2.140
KELLEE	0.002	2.142
KELLYE	0.002	2.144
KENA	0.002	2.146
KENISHA	0.002	2.148
KENNETH	0.002	2.150
KENYETTA	0.002	2.152
KEVIN	0.002	2.154
KIANA	0.002	2.156
KIERA	0.002	2.158
KIESHA	0.002	2.160
KILEY	0.002	2.162
KIMBER	0.002	2.164
KIMBERLI	0.002	2.166
KIMBERLIE	0.002	2.168
KIMBERY	0.002	2.170
KIMIKO	0.002	2.172
KINDRA	0.002	2.174
KIRBY	0.002	2.176
KOURTNEY	0.002	2.178
KRISTEL	0.002	2.180
KRYSTA	0.002	2.182
KYM	0.002	2.184
KYMBERLY	0.002	2.186
LADY	0.002	2.188
LAILA	0.002	2.190
LANE	0.002	2.192
LANELL	0.002	2.194
LARAE	0.002	2.196
LARAINE	0.002	2.198
LARHONDA	0.002	2.200
LARISA	0.002	2.202
LARONDA	0.002	2.204
LASANDRA	0.002	2.206
LASHUNDA	0.002	2.208
LATASHIA	0.002	2.210
LATESHA	0.002	2.212
LATIA	0.002	2.214
LATICIA	0.002	2.216
LATORIA	0.002	2.218
LATRINA	0.002	2.220
LAUNA	0.002	2.222
LAURE	0.002	2.224
LAURICE	0.002	2.226
LAURINE	0.002	2.228
LAVERA	0.002	2.230
LAVERNA	0.002	2.232
LAVONIA	0.002	2.234
LAWANA	0.002	2.236
LAWANNA	0.002	2.238
LAYLA	0.002	2.240
LE	0.002	2.242
LEANA	0.002	2.244
LEEANNA	0.002	2.246
LEEANNE	0.002	2.248
LEIGHANN	0.002	2.250
LENNA	0.002	2.252
LEONARDA	0.002	2.254
LEONIE	0.002	2.256
LEONILA	0.002	2.258
LEONORE	0.002	2.260
LERA	0.002	2.262
LESIA	0.002	2.264
LETTY	0.002	2.266
LEXIE	0.002	2.268
LEZLIE	0.002	2.270
LIBERTY	0.002	2.272
LIBRADA	0.002	2.274
LIEN	0.002	2.276
LIGIA	0.002	2.278
LILI	0.002	2.280
LILLA	0.002	2.282
LING	0.002	2.284
LISBETH	0.002	2.286
LISHA	0.002	2.288
LIVIA	0.002	2.290
LOAN	0.002	2.292
LOIDA	0.002	2.294
LOMA	0.002	2.296
LONI	0.002	2.298
LONNA	0.002	2.300
LORE	0.002	2.302
LOREE	0.002	2.304
LORIANN	0.002	2.306
LORY	0.002	2.308
LOUANNE	0.002	2.310
LOUIE	0.002	2.312
LOUVENIA	0.002	2.314
LOVELLA	0.002	2.316
LOYCE	0.002	2.318
LUCINA	0.002	2.320
LUCRECIA	0.002	2.322
LUDIE	0.002	2.324
LUIS	0.002	2.326
LUISE	0.002	2.328
LUNA	0.002	2.330
LURLINE	0.002	2.332
LUVENIA	0.002	2.334
LYNELL	0.002	2.336
LYNELLE	0.002	2.338
LYNSEY	0.002	2.340
MACIE	0.002	2.342
MACY	0.002	2.344
MADALINE	0.002	2.346
MADALYN	0.002	2.348
MADIE	0.002	2.350
MADLYN	0.002	2.352
MAGALY	0.002	2.354
MAGAN	0.002	2.356
MAGARET	0.002	2.358
MAGDALEN	0.002	2.360
MAGEN	0.002	2.362
MAIA	0.002	2.364
MAIDA	0.002	2.366
MALIKA	0.002	2.368
MALISA	0.002	2.370
MAMMIE	0.002	2.372
MANA	0.002	2.374
MANDA	0.002	2.376
MAPLE	0.002	2.378
MARCELINE	0.002	2.380
MAREN	0.002	2.382
MARGARETA	0.002	2.384
MARGARETT	0.002	2.386
MARGARETTA	0.002	2.388
MARGARITE	0.002	2.390
MARGART	0.002	2.392
MARGERET	0.002	2.394
MARGET	0.002	2.396
MARGIT	0.002	2.398
MARGORIE	0.002	2.400
MARGUERITA	0.002	2.402
MARGURITE	0.002	2.404
MARIEL	0.002	2.406
MARILU	0.002	2.408
MARIO	0.002	2.410
MARKITA	0.002	2.412
MARLANA	0.002	2.414
MARLEEN	0.002	2.416
MARLEN	0.002	2.418
MARNA	0.002	2.420
MARNI	0.002	2.422
MARQUETTA	0.002	2.424
MARTIN	0.002	2.426
MARYA	0.002	2.428
MARYALICE	0.002	2.430
MARYAM	0.002	2.432
MASAKO	0.002	2.434
MATHILDE	0.002	2.436
MATTHEW	0.002	2.438
MAURICE	0.002	2.440
MAYBELL	0.002	2.442
MAYE	0.002	2.444
MCKENZIE	0.002	2.446
MEGGAN	0.002	2.448
MEGHANN	0.002	2.450
MELAINE	0.002	2.452
MELANY	0.002	2.454
MELISSIA	0.002	2.456
MELLIE	0.002	2.458
MELYNDA	0.002	2.460
MERI	0.002	2.462
MERIDITH	0.002	2.464
MERILYN	0.002	2.466
MERLENE	0.002	2.468
MERNA	0.002	2.470
MERRI	0.002	2.472
MICAH	0.002	2.474
MICHAL	0.002	2.476
MICHEAL	0.002	2.478
MICHEL	0.002	2.480
MICHELINE	0.002	2.482
MICHIKO	0.002	2.484
MICKI	0.002	2.486
MIGUELINA	0.002	2.488
MIKA	0.002	2.490
MIKKI	0.002	2.492
MILA	0.002	2.494
MILAGRO	0.002	2.496
MIN	0.002	2.498
MINH	0.002	2.500
MINNA	0.002	2.502
MIREILLE	0.002	2.504
MIRTHA	0.002	2.506
MONSERRATE	0.002	2.508
MOZELLA	0.002	2.510
MUI	0.002	2.512
MYRLE	0.002	2.514
MYRTIE	0.002	2.516
MYUNG	0.002	2.518
NAKITA	0.002	2.520
NANA	0.002	2.522
NANCIE	0.002	2.524
NAOMA	0.002	2.526
NARCISA	0.002	2.528
NATOSHA	0.002	2.530
NELIA	0.002	2.532
NEOMA	0.002	2.534
NERISSA	0.002	2.536
NETA	0.002	2.538
NGA	0.002	2.540
NGOC	0.002	2.542
NICKIE	0.002	2.544
NICKOLE	0.002	2.546
NICKY	0.002	2.548
NICOL	0.002	2.550
NICOLLE	0.002	2.552
NIEVES	0.002	2.554
NIKIA	0.002	2.556
NIKOLE	0.002	2.558
NOELLA	0.002	2.560
NOMA	0.002	2.562
NORAH	0.002	2.564
NORMAN	0.002	2.566
NYLA	0.002	2.568
OBDULIA	0.002	2.570
ODILIA	0.002	2.572
OLYMPIA	0.002	2.574
OMEGA	0.002	2.576
ONEIDA	0.002	2.578
OSSIE	0.002	2.580
OZELLA	0.002	2.582
PAMELIA	0.002	2.584
PAMELLA	0.002	2.586
PANDORA	0.002	2.588
PARTICIA	0.002	2.590
PATIENCE	0.002	2.592
PATRINA	0.002	2.594
PAULETTA	0.002	2.596
PEARLE	0.002	2.598
PEARLENE	0.002	2.600
PENNEY	0.002	2.602
PENNI	0.002	2.604
PERRY	0.002	2.606
PETRINA	0.002	2.608
PIA	0.002	2.610
PIEDAD	0.002	2.612
PIPER	0.002	2.614
PORSHA	0.002	2.616
QIANA	0.002	2.618
QUEENIE	0.002	2.620
QUIANA	0.002	2.622
RACHELE	0.002	2.624
RACHELL	0.002	2.626
RAEANN	0.002	2.628
RAINA	0.002	2.630
RAMONITA	0.002	2.632
RANA	0.002	2.634
RANAE	0.002	2.636
RANDEE	0.002	2.638
RASHEEDA	0.002	2.640
RAYE	0.002	2.642
RAYLENE	0.002	2.644
RAYNA	0.002	2.646
REATHA	0.002	2.648
REBBECA	0.002	2.650
REBBECCA	0.002	2.652
REDA	0.002	2.654
REFUGIO	0.002	2.656
REGENA	0.002	2.658
REGENIA	0.002	2.660
REIKO	0.002	2.662
REMEDIOS	0.002	2.664
RENETTA	0.002	2.666
RETTA	0.002	2.668
RIKKI	0.002	2.670
RISA	0.002	2.672
ROCHELL	0.002	2.674
ROMAINE	0.002	2.676
ROMELIA	0.002	2.678
RONALD	0.002	2.680
RONI	0.002	2.682
RONNI	0.002	2.684
ROSAMOND	0.002	2.686
ROSANA	0.002	2.688
ROSANN	0.002	2.690
ROSIA	0.002	2.692
ROZELLA	0.002	2.694
RUBIE	0.002	2.696
RUDY	0.002	2.698
SACHIKO	0.002	2.700
SALENA	0.002	2.702
SALOME	0.002	2.704
SAM	0.002	2.706
SAMARA	0.002	2.708
SAMIRA	0.002	2.710
SANG	0.002	2.712
SANORA	0.002	2.714
SANTANA	0.002	2.716
SANTINA	0.002	2.718
SARI	0.002	2.720
SARINA	0.002	2.722
SAVANNA	0.002	2.724
SCARLET	0.002	2.726
SCOTT	0.002	2.728
SEAN	0.002	2.730
SEBRINA	0.002	2.732
SELENE	0.002	2.734
SERINA	0.002	2.736
SHA	0.002	2.738
SHAKIRA	0.002	2.740
SHANE	0.002	2.742
SHANEKA	0.002	2.744
SHANELLE	0.002	2.746
SHANICE	0.002	2.748
SHARITA	0.002	2.750
SHARLEEN	0.002	2.752
SHARYL	0.002	2.754
SHAUN	0.002	2.756
SHAUNNA	0.002	2.758
SHAVON	0.002	2.760
SHAVONNE	0.002	2.762
SHAWANA	0.002	2.764
SHAWNDA	0.002	2.766
